date,ingredient,unit,shelf_life_days,supplier_lead_time_days,pack_price_rs,opening_stock,consumption_mean_7d,consumption_std_7d,consumption_mean_14d,consumption_mean_28d,consumption_trend,volatility_ratio,coverage_days,days_since_purchase,incoming_qty_7d,day_of_week,month,festival_effect,is_monsoon,stockout_today,days_to_stockout,risk_class
2025-03-08,Onion,kg,21,2,90,23.0102,8.7834,1.654,8.6081,8.3607,1.0506,0.1883,2.6197,6,0.0,5,3,none,0,0,2,URGENT
2025-03-08,Potato,kg,30,2,70,95.9482,9.5219,1.8667,8.5479,8.9614,1.0625,0.196,10.0766,6,0.0,5,3,none,0,0,8,SAFE
2025-03-08,Soda Water,L,180,3,70,29.2158,10.8968,2.7336,11.2593,10.6533,1.0229,0.2509,2.6811,5,69.0,5,3,none,0,0,8,SAFE
2025-03-08,Sugar,kg,365,3,110,27.2445,5.4019,2.2984,5.8287,5.9121,0.9137,0.4255,5.0435,5,0.0,5,3,none,0,0,111,SAFE
2025-03-08,Tea Leaves,kg,365,3,650,11.1858,1.5424,0.1384,1.6211,1.4572,1.0585,0.0897,7.2522,2,0.0,5,3,none,0,0,22,SAFE
2025-03-08,Wheat Flour,kg,90,3,85,4.9094,1.3913,0.5036,1.415,1.4069,0.989,0.3619,3.5286,5,0.0,5,3,none,0,0,3,URGENT
2025-03-08,Yoghurt,kg,6,1,160,0.0,4.8311,3.2612,6.2572,6.2906,0.768,0.675,0.0,7,0.0,5,3,none,0,1,1,URGENT
2025-03-09,Bread Loaf,pcs,3,1,75,0.0,3.8935,3.5785,5.5149,5.7014,0.6829,0.9191,0.0,5,39.0,6,3,none,0,1,10,SAFE
2025-03-09,Buff Mince,kg,3,1,480,0.0,4.0845,3.5522,4.5573,4.2346,0.9646,0.8697,0.0,5,41.0,6,3,none,0,1,4,WATCH
2025-03-09,Burger Bun,pcs,4,1,30,169.7741,11.9582,14.5425,13.1025,17.9436,0.6664,1.2161,14.1972,2,0.0,6,3,none,0,0,2,URGENT
2025-03-09,Butter,kg,60,3,780,4.6842,0.3769,0.0905,0.2891,0.3248,1.1603,0.24,12.4296,3,0.0,6,3,none,0,0,20,SAFE
2025-03-09,Cabbage,kg,8,1,60,32.8716,9.5296,4.3596,9.8763,9.6331,0.9893,0.4575,3.4494,5,72.0,6,3,none,0,0,15,SAFE
2025-03-09,Cardamom,kg,240,6,3200,0.3481,0.0537,0.0071,0.0551,0.0546,0.9834,0.1314,6.4863,27,0.0,6,3,none,0,0,6,WATCH
2025-03-09,Cheese Slice,pcs,30,3,22,296.0476,53.7578,20.311,53.4965,54.2552,0.9908,0.3778,5.5071,3,0.0,6,3,none,0,0,5,WATCH
2025-03-09,Chicken Breast,kg,3,1,420,0.0,3.3684,3.9731,2.6969,3.3563,1.0036,1.1795,0.0,5,34.0,6,3,none,0,1,10,SAFE
2025-03-09,Chocolate Cake,pcs,4,2,900,18.6453,1.5217,1.0207,1.6267,1.5741,0.9667,0.6708,12.2531,1,0.0,6,3,none,0,0,3,URGENT
2025-03-09,Cocoa Powder,kg,240,5,1200,5.7444,0.6852,0.0763,0.6023,0.6177,1.1092,0.1114,8.3837,7,0.0,6,3,none,0,0,9,SAFE
2025-03-09,Coffee Beans,kg,120,5,1800,65.5233,4.1357,0.6531,2.9236,3.4428,1.2013,0.1579,15.8434,4,0.0,6,3,none,0,0,15,SAFE
2025-03-09,Cooking Oil,L,180,3,210,11.1983,4.5023,0.7209,4.1201,4.2183,1.0673,0.1601,2.4873,6,38.0,6,3,none,0,0,2,URGENT
2025-03-09,Croissant (frozen),pcs,45,4,55,202.7684,13.205,2.5092,9.4232,11.3391,1.1646,0.19,15.3554,5,0.0,6,3,none,0,0,30,SAFE
2025-03-09,Eggs,pcs,21,2,18,136.5045,31.0726,7.8009,29.8368,29.6231,1.0489,0.2511,4.3931,4,201.0,6,3,none,0,0,31,SAFE
2025-03-09,Ginger,kg,14,1,180,3.2502,0.3233,0.0397,0.3263,0.3138,1.0305,0.1228,10.053,11,0.0,6,3,none,0,0,3,URGENT
2025-03-09,Ice,kg,2,1,60,0.0,8.9762,8.0884,9.0258,7.4724,1.2012,0.9011,0.0,2,90.0,6,3,none,0,1,3,URGENT
2025-03-09,Lime,kg,10,1,140,13.9031,1.6908,0.4617,1.7536,1.578,1.0715,0.2731,8.2228,1,0.0,6,3,none,0,0,17,SAFE
2025-03-09,Masala Mix,kg,180,4,900,3.5239,0.0919,0.1083,0.1386,0.1768,0.5194,1.1795,38.3639,2,1.0,6,3,none,0,0,41,SAFE
2025-03-09,Milk,L,4,1,95,268.9945,49.781,32.3608,52.4523,48.1449,1.034,0.6501,5.4036,2,0.0,6,3,none,0,0,2,URGENT
2025-03-09,Momo Wrapper,pcs,5,2,180,8248.3684,1330.5838,610.1889,1230.8245,1099.6065,1.2101,0.4586,6.1991,1,0.0,6,3,none,0,0,4,WATCH
2025-03-09,Noodles,kg,120,3,150,44.2702,8.0287,1.6781,7.932,7.6997,1.0427,0.209,5.514,3,0.0,6,3,none,0,0,5,WATCH
2025-03-09,Onion,kg,21,2,90,12.5163,8.8582,1.5623,8.5309,8.379,1.0572,0.1764,1.413,7,84.0,6,3,none,0,0,1,URGENT
2025-03-09,Potato,kg,30,2,70,84.3776,9.6598,1.7448,8.3602,9.0084,1.0723,0.1806,8.7349,7,0.0,6,3,none,0,0,7,WATCH
2025-03-09,Soda Water,L,180,3,70,85.159,10.6886,3.0086,11.049,10.5743,1.0108,0.2815,7.9673,0,0.0,6,3,none,0,0,7,WATCH
2025-03-09,Sugar,kg,365,3,110,20.1869,6.076,0.8521,5.7656,5.9316,1.0243,0.1402,3.3224,6,46.0,6,3,none,0,0,110,SAFE
2025-03-09,Tea Leaves,kg,365,3,650,9.5139,1.5314,0.1592,1.6027,1.4655,1.045,0.1039,6.2125,3,0.0,6,3,none,0,0,21,SAFE
2025-03-09,Wheat Flour,kg,90,3,85,2.7981,1.4902,0.3787,1.4176,1.416,1.0524,0.2541,1.8777,6,14.0,6,3,none,0,0,2,URGENT
2025-03-09,Yoghurt,kg,6,1,160,0.0,3.751,3.4262,5.7846,6.2906,0.5963,0.9134,0.0,8,38.0,6,3,none,0,1,5,WATCH
2025-03-10,Bread Loaf,pcs,3,1,75,39.0,4.2444,3.9844,5.8216,5.8104,0.7305,0.9387,9.1885,0,0.0,0,3,none,0,0,9,SAFE
2025-03-10,Buff Mince,kg,3,1,480,41.0,3.8964,3.3766,5.0265,4.2492,0.917,0.8666,10.5224,0,0.0,0,3,none,0,0,3,URGENT
2025-03-10,Burger Bun,pcs,4,1,30,146.2923,15.2286,14.0513,14.7377,17.8393,0.8537,0.9227,9.6064,3,0.0,0,3,none,0,0,1,URGENT
2025-03-10,Butter,kg,60,3,780,4.362,0.3878,0.0916,0.3012,0.3297,1.1762,0.2361,11.2483,4,0.0,0,3,none,0,0,19,SAFE
2025-03-10,Cabbage,kg,8,1,60,96.2928,10.7255,2.1896,9.8701,9.932,1.0799,0.2041,8.978,0,0.0,0,3,none,0,0,14,SAFE
2025-03-10,Cardamom,kg,240,6,3200,0.306,0.0501,0.0098,0.0546,0.054,0.9275,0.1952,6.1136,28,0.0,0,3,none,0,0,5,WATCH
2025-03-10,Cheese Slice,pcs,30,3,22,246.9295,53.9523,20.3935,55.0212,54.6403,0.9874,0.378,4.5768,4,0.0,0,3,none,0,0,4,WATCH
2025-03-10,Chicken Breast,kg,3,1,420,34.0,4.4072,3.9067,2.7975,3.4165,1.29,0.8864,7.7146,0,0.0,0,3,none,0,0,9,SAFE
2025-03-10,Chocolate Cake,pcs,4,2,900,17.166,1.578,1.084,1.7402,1.6171,0.9758,0.687,10.8786,2,0.0,0,3,none,0,0,2,URGENT
2025-03-10,Cocoa Powder,kg,240,5,1200,5.2023,0.6423,0.1233,0.5894,0.6169,1.0412,0.1919,8.0989,8,0.0,0,3,none,0,0,8,SAFE
2025-03-10,Coffee Beans,kg,120,5,1800,61.9251,4.0893,0.7031,2.8847,3.4512,1.1849,0.1719,15.1431,5,0.0,0,3,none,0,0,14,SAFE
2025-03-10,Cooking Oil,L,180,3,210,7.4841,4.5239,0.6956,4.1211,4.2436,1.0661,0.1538,1.6543,7,38.0,0,3,none,0,0,1,URGENT
2025-03-10,Croissant (frozen),pcs,45,4,55,189.907,12.9485,2.6453,9.5107,11.4926,1.1267,0.2043,14.6664,6,0.0,0,3,none,0,0,29,SAFE
2025-03-10,Eggs,pcs,21,2,18,110.3771,32.2778,8.0669,31.0295,30.0056,1.0757,0.2499,3.4196,5,201.0,0,3,none,0,0,30,SAFE
2025-03-10,Ginger,kg,14,1,180,2.9958,0.3007,0.0562,0.3238,0.3104,0.9687,0.1868,9.9619,12,0.0,0,3,none,0,0,2,URGENT
2025-03-10,Ice,kg,2,1,60,90.0,10.5033,7.2111,9.7893,7.8542,1.3373,0.6866,8.5688,0,0.0,0,3,none,0,0,2,URGENT
2025-03-10,Lime,kg,10,1,140,12.8731,1.6723,0.4709,1.7507,1.5824,1.0568,0.2816,7.6978,2,0.0,0,3,none,0,0,16,SAFE
2025-03-10,Masala Mix,kg,180,4,900,4.357,0.111,0.1021,0.1372,0.1747,0.6352,0.9198,39.2626,0,0.0,0,3,none,0,0,40,SAFE
2025-03-10,Milk,L,4,1,95,212.7193,47.3737,31.6362,51.5399,48.0989,0.9849,0.6678,4.4902,3,0.0,0,3,none,0,0,1,URGENT
2025-03-10,Momo Wrapper,pcs,5,2,180,7021.6015,1316.9326,610.9904,1241.2338,1143.8969,1.1513,0.4639,5.3318,2,0.0,0,3,none,0,0,3,URGENT
2025-03-10,Noodles,kg,120,3,150,37.952,8.1188,1.6025,8.4328,7.7819,1.0433,0.1974,4.6746,4,0.0,0,3,none,0,0,4,WATCH
2025-03-10,Onion,kg,21,2,90,5.403,8.5455,1.9544,8.4299,8.3593,1.0223,0.2287,0.6323,8,84.0,0,3,none,0,1,89,SAFE
2025-03-10,Potato,kg,30,2,70,75.9004,9.913,1.3677,8.3001,9.0561,1.0946,0.138,7.6567,8,0.0,0,3,none,0,0,6,WATCH
2025-03-10,Soda Water,L,180,3,70,78.8858,10.5217,3.0897,10.9982,10.6076,0.9919,0.2936,7.4975,1,0.0,0,3,none,0,0,6,WATCH
2025-03-10,Sugar,kg,365,3,110,15.4677,5.9109,1.0145,5.7005,5.9276,0.9972,0.1716,2.6168,7,46.0,0,3,none,0,0,109,SAFE
2025-03-10,Tea Leaves,kg,365,3,650,8.2973,1.4591,0.2266,1.5847,1.4626,0.9976,0.1553,5.6867,4,0.0,0,3,none,0,0,20,SAFE
2025-03-10,Wheat Flour,kg,90,3,85,1.5687,1.5044,0.3637,1.4373,1.4295,1.0524,0.2417,1.0427,7,14.0,0,3,none,0,0,1,URGENT
2025-03-10,Yoghurt,kg,6,1,160,38.0,4.0879,3.6529,5.7465,6.5578,0.6234,0.8936,9.2958,0,0.0,0,3,none,0,0,4,WATCH
2025-03-11,Bread Loaf,pcs,3,1,75,29.3297,4.7596,4.2123,5.8245,6.1003,0.7802,0.885,6.1622,1,0.0,1,3,none,0,0,8,SAFE
2025-03-11,Buff Mince,kg,3,1,480,34.4322,3.8863,3.3679,5.5078,4.4899,0.8656,0.8666,8.8599,1,0.0,1,3,none,0,0,2,URGENT
2025-03-11,Burger Bun,pcs,4,1,30,0.0,15.2286,14.0513,14.7377,17.0625,0.8925,0.9227,0.0,4,0.0,1,3,none,0,1,1,URGENT
2025-03-11,Butter,kg,60,3,780,3.9321,0.4084,0.0673,0.2991,0.3287,1.2425,0.1648,9.6274,5,0.0,1,3,none,0,0,18,SAFE
2025-03-11,Cabbage,kg,8,1,60,87.9217,10.7479,2.168,9.7923,9.9071,1.0849,0.2017,8.1804,1,0.0,1,3,none,0,0,13,SAFE
2025-03-11,Cardamom,kg,240,6,3200,0.2731,0.0502,0.0098,0.0538,0.0542,0.9263,0.1946,5.4407,29,0.0,1,3,none,0,0,4,WATCH
2025-03-11,Cheese Slice,pcs,30,3,22,183.7525,55.9671,19.7844,54.3409,54.6369,1.0243,0.3535,3.2832,5,0.0,1,3,none,0,0,3,URGENT
2025-03-11,Chicken Breast,kg,3,1,420,26.7281,4.6003,4.0206,2.7405,3.6849,1.2484,0.874,5.8101,1,0.0,1,3,none,0,0,8,SAFE
2025-03-11,Chocolate Cake,pcs,4,2,900,14.2349,1.6002,1.0909,1.8835,1.6232,0.9858,0.6817,8.8958,3,0.0,1,3,none,0,0,1,URGENT
2025-03-11,Cocoa Powder,kg,240,5,1200,4.7979,0.6235,0.1138,0.6306,0.6261,0.9958,0.1825,7.6958,9,0.0,1,3,none,0,0,7,WATCH
2025-03-11,Coffee Beans,kg,120,5,1800,58.7057,4.1693,0.6498,2.8734,3.4651,1.2032,0.1559,14.0805,6,0.0,1,3,none,0,0,13,SAFE
2025-03-11,Cooking Oil,L,180,3,210,3.7236,4.47,0.7396,4.055,4.2311,1.0565,0.1655,0.833,8,38.0,1,3,none,0,1,42,SAFE
2025-03-11,Croissant (frozen),pcs,45,4,55,179.0957,13.28,2.3176,10.2661,11.5796,1.1468,0.1745,13.4862,7,0.0,1,3,none,0,0,28,SAFE
2025-03-11,Eggs,pcs,21,2,18,273.7329,34.3609,5.6383,30.9915,29.8862,1.1497,0.1641,7.9664,0,0.0,1,3,none,0,0,29,SAFE
2025-03-11,Ginger,kg,14,1,180,2.7978,0.3012,0.0562,0.322,0.3121,0.9651,0.1866,9.2891,13,0.0,1,3,none,0,0,1,URGENT
2025-03-11,Ice,kg,2,1,60,79.3105,10.4968,7.2095,10.6649,8.292,1.2659,0.6868,7.5557,1,0.0,1,3,none,0,0,1,URGENT
2025-03-11,Lime,kg,10,1,140,11.4864,1.6367,0.509,1.6971,1.5822,1.0344,0.311,7.0182,3,0.0,1,3,none,0,0,15,SAFE
2025-03-11,Masala Mix,kg,180,4,900,4.2232,0.1396,0.0948,0.1344,0.1758,0.7944,0.6789,30.2432,1,0.0,1,3,none,0,0,39,SAFE
2025-03-11,Milk,L,4,1,95,0.0,37.8664,34.3297,46.4024,45.9107,0.8248,0.9066,0.0,4,0.0,1,3,none,0,1,1,URGENT
2025-03-11,Momo Wrapper,pcs,5,2,180,5781.4721,1497.4271,305.5826,1230.1222,1189.0205,1.2594,0.2041,3.8609,3,0.0,1,3,none,0,0,2,URGENT
2025-03-11,Noodles,kg,120,3,150,30.9402,8.1886,1.5738,8.3881,7.7908,1.0511,0.1922,3.7784,5,0.0,1,3,none,0,0,3,URGENT
2025-03-11,Onion,kg,21,2,90,84.0,8.5801,1.9336,8.3537,8.3439,1.0283,0.2254,9.7901,0,0.0,1,3,none,0,0,88,SAFE
2025-03-11,Potato,kg,30,2,70,67.5452,9.8823,1.3609,8.2903,9.1042,1.0855,0.1377,6.8349,9,0.0,1,3,none,0,0,5,WATCH
2025-03-11,Soda Water,L,180,3,70,70.3466,10.3081,3.3012,10.675,10.6085,0.9717,0.3202,6.8244,2,0.0,1,3,none,0,0,5,WATCH
2025-03-11,Sugar,kg,365,3,110,10.9703,5.8296,1.0476,5.6052,5.9182,0.985,0.1797,1.8818,8,46.0,1,3,none,0,0,108,SAFE
2025-03-11,Tea Leaves,kg,365,3,650,7.2351,1.4307,0.2278,1.5596,1.4605,0.9796,0.1592,5.057,5,0.0,1,3,none,0,0,19,SAFE
2025-03-11,Wheat Flour,kg,90,3,85,0.4131,1.3804,0.5291,1.3446,1.3963,0.9886,0.3833,0.2993,8,14.0,1,3,none,0,1,15,SAFE
2025-03-11,Yoghurt,kg,6,1,160,30.5189,4.1568,3.6974,5.6178,6.4765,0.6418,0.8895,7.342,1,0.0,1,3,none,0,0,3,URGENT
2025-03-12,Bread Loaf,pcs,3,1,75,21.2116,4.6743,4.1804,5.822,6.3141,0.7403,0.8943,4.5379,2,32.0,2,3,none,0,0,7,WATCH
2025-03-12,Buff Mince,kg,3,1,480,27.6934,3.9783,3.4566,5.473,4.7593,0.8359,0.8689,6.9611,2,0.0,2,3,none,0,0,1,URGENT
2025-03-12,Burger Bun,pcs,4,1,30,0.0,15.2286,14.0513,13.457,17.0625,0.8925,0.9227,0.0,5,153.0,2,3,none,0,1,1,URGENT
2025-03-12,Butter,kg,60,3,780,3.5552,0.4056,0.0711,0.2994,0.328,1.2364,0.1753,8.7661,6,0.0,2,3,none,0,0,17,SAFE
2025-03-12,Cabbage,kg,8,1,60,72.0,10.7032,2.1784,9.6561,9.9337,1.0775,0.2035,6.7269,2,0.0,2,3,none,0,0,12,SAFE
2025-03-12,Cardamom,kg,240,6,3200,0.2223,0.0494,0.0103,0.0525,0.0543,0.9097,0.2078,4.4999,30,1.0,2,3,none,0,0,3,URGENT
2025-03-12,Cheese Slice,pcs,30,3,22,127.8141,61.7872,9.4697,55.054,55.026,1.1229,0.1533,2.0686,6,544.0,2,3,none,0,0,2,URGENT
2025-03-12,Chicken Breast,kg,3,1,420,19.2109,4.5604,3.9847,3.315,3.9721,1.1481,0.8737,4.2125,2,35.0,2,3,none,0,0,7,WATCH
2025-03-12,Chocolate Cake,pcs,4,2,900,0.0,1.2529,1.1561,1.8835,1.5666,0.7997,0.9228,0.0,4,13.0,2,3,none,0,1,1,URGENT
2025-03-12,Cocoa Powder,kg,240,5,1200,4.1716,0.5822,0.1321,0.6594,0.6188,0.9409,0.227,7.1652,10,0.0,2,3,none,0,0,6,WATCH
2025-03-12,Coffee Beans,kg,120,5,1800,54.7474,4.1557,0.6552,3.0792,3.4573,1.202,0.1577,13.1741,7,0.0,2,3,none,0,0,12,SAFE
2025-03-12,Cooking Oil,L,180,3,210,38.0,4.5043,0.7368,4.0556,4.2508,1.0596,0.1636,8.4364,0,0.0,2,3,none,0,0,41,SAFE
2025-03-12,Croissant (frozen),pcs,45,4,55,167.2743,13.2936,2.3133,11.1661,11.538,1.1522,0.174,12.583,8,0.0,2,3,none,0,0,27,SAFE
2025-03-12,Eggs,pcs,21,2,18,241.1116,33.9478,6.2417,30.9252,29.851,1.1372,0.1839,7.1024,1,0.0,2,3,none,0,0,28,SAFE
2025-03-12,Ginger,kg,14,1,180,0.0,0.2606,0.1201,0.2969,0.3041,0.8572,0.4609,0.0,14,3.0,2,3,none,0,1,52,SAFE
2025-03-12,Ice,kg,2,1,60,0.0,8.5734,7.9221,9.484,8.292,1.0339,0.924,0.0,2,90.0,2,3,none,0,1,3,URGENT
2025-03-12,Lime,kg,10,1,140,10.4803,1.6748,0.5035,1.7034,1.6435,1.019,0.3006,6.2578,4,0.0,2,3,none,0,0,14,SAFE
2025-03-12,Masala Mix,kg,180,4,900,4.0225,0.1632,0.0758,0.1289,0.1764,0.9254,0.4641,24.6449,2,0.0,2,3,none,0,0,38,SAFE
2025-03-12,Milk,L,4,1,95,0.0,37.8664,34.3297,40.3016,45.9107,0.8248,0.9066,0.0,5,379.0,2,3,none,0,1,8,SAFE
2025-03-12,Momo Wrapper,pcs,5,2,180,4518.0106,1496.5063,306.0188,1326.4708,1237.1948,1.2096,0.2045,3.019,4,11800.0,2,3,none,0,0,1,URGENT
2025-03-12,Noodles,kg,120,3,150,23.1938,8.6663,1.4987,8.4339,7.8399,1.1054,0.1729,2.6763,6,74.0,2,3,none,0,0,2,URGENT
2025-03-12,Onion,kg,21,2,90,76.4794,8.5945,1.9336,8.2893,8.384,1.0251,0.225,8.8987,1,0.0,2,3,none,0,0,87,SAFE
2025-03-12,Potato,kg,30,2,70,57.4493,9.9686,1.3047,8.3507,9.1164,1.0935,0.1309,5.763,10,0.0,2,3,none,0,0,4,WATCH
2025-03-12,Soda Water,L,180,3,70,63.8435,10.5939,3.2641,10.7288,10.6292,0.9967,0.3081,6.0265,3,0.0,2,3,none,0,0,4,WATCH
2025-03-12,Sugar,kg,365,3,110,51.8042,5.7387,1.0891,5.4437,5.9202,0.9693,0.1898,9.0272,0,0.0,2,3,none,0,0,107,SAFE
2025-03-12,Tea Leaves,kg,365,3,650,5.8988,1.4109,0.2358,1.518,1.4665,0.9621,0.1671,4.1808,6,10.0,2,3,none,0,0,18,SAFE
2025-03-12,Wheat Flour,kg,90,3,85,14.0,1.4265,0.5208,1.3479,1.4016,1.0178,0.3651,9.8145,0,0.0,2,3,none,0,0,14,SAFE
2025-03-12,Yoghurt,kg,6,1,160,23.7862,4.2077,3.7238,5.503,6.3991,0.6575,0.885,5.653,2,0.0,2,3,none,0,0,2,URGENT
2025-03-13,Bread Loaf,pcs,3,1,75,32.0,4.0802,3.8103,5.7786,6.485,0.6292,0.9339,7.8428,0,0.0,3,3,none,0,0,6,WATCH
2025-03-13,Buff Mince,kg,3,1,480,0.0,2.9786,3.4506,5.1097,4.7593,0.6258,1.1585,0.0,3,0.0,3,3,none,0,1,1,URGENT
2025-03-13,Burger Bun,pcs,4,1,30,0.0,15.2286,14.0513,11.9566,17.0625,0.8925,0.9227,0.0,6,153.0,3,3,none,0,1,5,WATCH
2025-03-13,Butter,kg,60,3,780,3.2492,0.3834,0.0883,0.2984,0.3273,1.1711,0.2304,8.4758,7,0.0,3,3,none,0,0,16,SAFE
2025-03-13,Cabbage,kg,8,1,60,61.9399,10.2595,2.2117,9.6786,10.0184,1.0241,0.2156,6.0373,3,0.0,3,3,none,0,0,11,SAFE
2025-03-13,Cardamom,kg,240,6,3200,0.1816,0.0478,0.0098,0.0517,0.0546,0.8757,0.2044,3.7976,31,1.0,3,3,none,0,0,2,URGENT
2025-03-13,Cheese Slice,pcs,30,3,22,74.4898,57.9902,10.6222,55.1375,55.0961,1.0525,0.1832,1.2845,7,544.0,3,3,none,0,0,1,URGENT
2025-03-13,Chicken Breast,kg,3,1,420,35.0,4.1729,3.6424,3.7707,4.2,0.9936,0.8729,8.3874,0,0.0,3,3,none,0,0,6,WATCH
2025-03-13,Chocolate Cake,pcs,4,2,900,0.0,1.2529,1.1561,1.676,1.5666,0.7997,0.9228,0.0,5,13.0,3,3,none,0,1,4,WATCH
2025-03-13,Cocoa Powder,kg,240,5,1200,3.7678,0.5656,0.1351,0.6395,0.6218,0.9097,0.2389,6.6618,11,0.0,3,3,none,0,0,5,WATCH
2025-03-13,Coffee Beans,kg,120,5,1800,50.8911,4.0327,0.667,3.3364,3.47,1.1622,0.1654,12.6197,8,0.0,3,3,none,0,0,11,SAFE
2025-03-13,Cooking Oil,L,180,3,210,33.4533,4.3648,0.7437,4.0742,4.2657,1.0232,0.1704,7.6644,1,0.0,3,3,none,0,0,40,SAFE
2025-03-13,Croissant (frozen),pcs,45,4,55,154.6744,13.4666,2.221,12.0787,11.5849,1.1624,0.1649,11.4858,9,0.0,3,3,none,0,0,26,SAFE
2025-03-13,Eggs,pcs,21,2,18,217.0785,31.5441,8.1192,30.7759,29.7761,1.0594,0.2574,6.8817,2,0.0,3,3,none,0,0,27,SAFE
2025-03-13,Ginger,kg,14,1,180,3.0,0.2513,0.1154,0.2921,0.3062,0.8205,0.4593,11.9398,0,0.0,3,3,none,0,0,51,SAFE
2025-03-13,Ice,kg,2,1,60,90.0,10.4357,7.1859,9.2947,8.3856,1.2445,0.6886,8.6243,0,0.0,3,3,none,0,0,2,URGENT
2025-03-13,Lime,kg,10,1,140,8.7643,1.5936,0.4522,1.6887,1.7025,0.936,0.2838,5.4995,5,0.0,3,3,none,0,0,13,SAFE
2025-03-13,Masala Mix,kg,180,4,900,3.8575,0.19,0.0361,0.1259,0.1778,1.0688,0.1897,20.3021,3,0.0,3,3,none,0,0,37,SAFE
2025-03-13,Milk,L,4,1,95,379.0,46.5054,31.178,44.6212,48.0705,0.9674,0.6704,8.1496,0,0.0,3,3,none,0,0,7,WATCH
2025-03-13,Momo Wrapper,pcs,5,2,180,0.0,1285.9544,607.5979,1249.6315,1237.1948,1.0394,0.4725,0.0,5,11800.0,3,3,none,0,1,6,WATCH
2025-03-13,Noodles,kg,120,3,150,13.3358,8.4409,1.3326,8.5515,7.9341,1.0639,0.1579,1.5799,7,74.0,3,3,none,0,0,1,URGENT
2025-03-13,Onion,kg,21,2,90,67.8452,8.309,1.9183,8.355,8.4468,0.9837,0.2309,8.1652,2,0.0,3,3,none,0,0,86,SAFE
2025-03-13,Potato,kg,30,2,70,48.0899,9.7227,1.4452,8.9364,9.1012,1.0683,0.1486,4.9462,11,0.0,3,3,none,0,0,3,URGENT
2025-03-13,Soda Water,L,180,3,70,52.8181,10.0326,2.9073,10.6452,10.6977,0.9378,0.2898,5.2646,4,0.0,3,3,none,0,0,3,URGENT
2025-03-13,Sugar,kg,365,3,110,46.826,5.5835,1.0636,5.3477,5.9603,0.9368,0.1905,8.3864,1,0.0,3,3,none,0,0,106,SAFE
2025-03-13,Tea Leaves,kg,365,3,650,4.6408,1.3659,0.2196,1.495,1.4742,0.9265,0.1608,3.3977,7,10.0,3,3,none,0,0,17,SAFE
2025-03-13,Wheat Flour,kg,90,3,85,12.5292,1.3596,0.505,1.3496,1.3944,0.975,0.3714,9.2153,1,0.0,3,3,none,0,0,13,SAFE
2025-03-13,Yoghurt,kg,6,1,160,17.5023,3.7666,3.2931,5.383,6.4117,0.5875,0.8743,4.6467,3,0.0,3,3,none,0,0,1,URGENT
2025-03-14,Bread Loaf,pcs,3,1,75,27.2132,5.911,4.4374,6.2323,6.6118,0.894,0.7507,4.6038,1,0.0,4,3,spike,0,0,5,WATCH
2025-03-14,Buff Mince,kg,3,1,480,0.0,2.9786,3.4506,4.5627,4.4875,0.6638,1.1585,0.0,4,0.0,4,3,spike,0,1,1,URGENT
2025-03-14,Burger Bun,pcs,4,1,30,153.0,15.7965,14.9981,13.4223,17.6089,0.8971,0.9495,9.6857,0,0.0,4,3,spike,0,0,4,WATCH
2025-03-14,Butter,kg,60,3,780,2.9944,0.3999,0.1169,0.3309,0.334,1.1973,0.2924,7.4879,8,0.0,4,3,spike,0,0,15,SAFE
2025-03-14,Cabbage,kg,8,1,60,53.1759,11.1602,3.9595,10.3258,10.3919,1.0739,0.3548,4.7648,4,0.0,4,3,spike,0,0,10,SAFE
2025-03-14,Cardamom,kg,240,6,3200,0.1355,0.0518,0.0174,0.0547,0.0557,0.9285,0.3367,2.6171,32,1.0,4,3,spike,0,0,1,URGENT
2025-03-14,Cheese Slice,pcs,30,3,22,30.9398,51.1514,10.4241,54.0461,53.9447,0.9482,0.2038,0.6049,8,544.0,4,3,spike,0,1,24,SAFE
2025-03-14,Chicken Breast,kg,3,1,420,28.6208,6.1157,4.4383,4.742,4.6857,1.3052,0.7257,4.6799,1,0.0,4,3,spike,0,0,5,WATCH
2025-03-14,Chocolate Cake,pcs,4,2,900,13.0,1.9649,1.6107,1.8501,1.7446,1.1263,0.8197,6.6161,0,0.0,4,3,spike,0,0,3,URGENT
2025-03-14,Cocoa Powder,kg,240,5,1200,3.2761,0.624,0.2383,0.6767,0.6382,0.9778,0.3819,5.2502,12,0.0,4,3,spike,0,0,4,WATCH
2025-03-14,Coffee Beans,kg,120,5,1800,47.2909,4.3483,1.3563,3.8724,3.5788,1.215,0.3119,10.8757,9,0.0,4,3,spike,0,0,10,SAFE
2025-03-14,Cooking Oil,L,180,3,210,29.5439,4.8122,1.7036,4.3878,4.4193,1.0889,0.354,6.1393,2,0.0,4,3,spike,0,0,39,SAFE
2025-03-14,Croissant (frozen),pcs,45,4,55,141.8981,14.1256,3.6344,13.6774,11.933,1.1837,0.2573,10.0455,10,0.0,4,3,spike,0,0,25,SAFE
2025-03-14,Eggs,pcs,21,2,18,198.354,32.7969,9.9962,32.5089,30.2583,1.0839,0.3048,6.0479,3,0.0,4,3,spike,0,0,26,SAFE
2025-03-14,Ginger,kg,14,1,180,2.7177,0.2775,0.1526,0.3108,0.3135,0.8851,0.55,9.7934,1,0.0,4,3,spike,0,0,50,SAFE
